ZipCode,State,TaxRegionName,CombinedRate
11576,NY,NASSAU COUNTY,0.08625
11577,NY,NASSAU COUNTY,0.08625
11579,NY,NASSAU COUNTY,0.08625
11580,NY,NASSAU COUNTY,0.08625
11581,NY,NASSAU COUNTY,0.08625
11582,NY,NASSAU COUNTY,0.08625
11590,NY,NASSAU COUNTY,0.08625
11596,NY,NASSAU COUNTY,0.08625
11598,NY,NASSAU COUNTY,0.08625
11599,NY,NASSAU COUNTY,0.08625
11691,NY,NEW YORK CITY,0.08875
11692,NY,NEW YORK CITY,0.08875
11693,NY,NEW YORK CITY,0.08875
11694,NY,NEW YORK CITY,0.08875
11697,NY,NEW YORK CITY,0.08875
11701,NY,SUFFOLK COUNTY,0.08625
11702,NY,SUFFOLK COUNTY,0.08625
11703,NY,SUFFOLK COUNTY,0.08625
11704,NY,SUFFOLK COUNTY,0.08625
11705,NY,SUFFOLK COUNTY,0.08625
11706,NY,SUFFOLK COUNTY,0.08625
11709,NY,NASSAU COUNTY,0.08625
11710,NY,NASSAU COUNTY,0.08625
11713,NY,SUFFOLK COUNTY,0.08625
11714,NY,NASSAU COUNTY,0.08625
11715,NY,SUFFOLK COUNTY,0.08625
11716,NY,SUFFOLK COUNTY,0.08625
11717,NY,SUFFOLK COUNTY,0.08625
11718,NY,SUFFOLK COUNTY,0.08625
11719,NY,SUFFOLK COUNTY,0.08625
11720,NY,SUFFOLK COUNTY,0.08625
11721,NY,SUFFOLK COUNTY,0.08625
11722,NY,SUFFOLK COUNTY,0.08625
11724,NY,SUFFOLK COUNTY,0.08625
11725,NY,SUFFOLK COUNTY,0.08625
11726,NY,SUFFOLK COUNTY,0.08625
11727,NY,SUFFOLK COUNTY,0.08625
11729,NY,SUFFOLK COUNTY,0.08625
11730,NY,SUFFOLK COUNTY,0.08625
11731,NY,SUFFOLK COUNTY,0.08625
11732,NY,NASSAU COUNTY,0.08625
11733,NY,SUFFOLK COUNTY,0.08625
11735,NY,NASSAU COUNTY,0.08625
11737,NY,NASSAU COUNTY,0.08625
11738,NY,SUFFOLK COUNTY,0.08625
11739,NY,SUFFOLK COUNTY,0.08625
11740,NY,SUFFOLK COUNTY,0.08625
11741,NY,SUFFOLK COUNTY,0.08625
11742,NY,SUFFOLK COUNTY,0.08625
11743,NY,SUFFOLK COUNTY,0.08625
11746,NY,SUFFOLK COUNTY,0.08625
11747,NY,SUFFOLK COUNTY,0.08625
11749,NY,SUFFOLK COUNTY,0.08625
11751,NY,SUFFOLK COUNTY,0.08625
11752,NY,SUFFOLK COUNTY,0.08625
11753,NY,NASSAU COUNTY,0.08625
11754,NY,SUFFOLK COUNTY,0.08625
11755,NY,SUFFOLK COUNTY,0.08625
11756,NY,NASSAU COUNTY,0.08625
11757,NY,SUFFOLK COUNTY,0.08625
11758,NY,NASSAU COUNTY,0.08625
11762,NY,NASSAU COUNTY,0.08625
11763,NY,SUFFOLK COUNTY,0.08625
11764,NY,SUFFOLK COUNTY,0.08625
11765,NY,NASSAU COUNTY,0.08625
11766,NY,SUFFOLK COUNTY,0.08625
11767,NY,SUFFOLK COUNTY,0.08625
11768,NY,SUFFOLK COUNTY,0.08625
11769,NY,SUFFOLK COUNTY,0.08625
11770,NY,SUFFOLK COUNTY,0.08625
11771,NY,NASSAU COUNTY,0.08625
11772,NY,SUFFOLK COUNTY,0.08625
11773,NY,NASSAU COUNTY,0.08625
11776,NY,SUFFOLK COUNTY,0.08625
11777,NY,SUFFOLK COUNTY,0.08625
11778,NY,SUFFOLK COUNTY,0.08625
11779,NY,SUFFOLK COUNTY,0.08625
11780,NY,SUFFOLK COUNTY,0.08625
11782,NY,SUFFOLK COUNTY,0.08625
11783,NY,NASSAU COUNTY,0.08625
11784,NY,SUFFOLK COUNTY,0.08625
11786,NY,SUFFOLK COUNTY,0.08625
11787,NY,SUFFOLK COUNTY,0.08625
11788,NY,SUFFOLK COUNTY,0.08625
11789,NY,SUFFOLK COUNTY,0.08625
11790,NY,SUFFOLK COUNTY,0.08625
11791,NY,NASSAU COUNTY,0.08625
11792,NY,SUFFOLK COUNTY,0.08625
11793,NY,NASSAU COUNTY,0.08625
11794,NY,SUFFOLK COUNTY,0.08625
11795,NY,SUFFOLK COUNTY,0.08625
11796,NY,SUFFOLK COUNTY,0.08625
11797,NY,NASSAU COUNTY,0.08625
11798,NY,SUFFOLK COUNTY,0.08625
11801,NY,NASSAU COUNTY,0.08625
11802,NY,NASSAU COUNTY,0.08625
11803,NY,NASSAU COUNTY,0.08625
11804,NY,NASSAU COUNTY,0.08625
11815,NY,NASSAU COUNTY,0.08625
11819,NY,NASSAU COUNTY,0.08625
11854,NY,NASSAU COUNTY,0.08625
11901,NY,SUFFOLK COUNTY,0.08625
11930,NY,SUFFOLK COUNTY,0.08625
11931,NY,SUFFOLK COUNTY,0.08625
11932,NY,SUFFOLK COUNTY,0.08625
11933,NY,SUFFOLK COUNTY,0.08625
11934,NY,SUFFOLK COUNTY,0.08625
11935,NY,SUFFOLK COUNTY,0.08625
11937,NY,SUFFOLK COUNTY,0.08625
11939,NY,SUFFOLK COUNTY,0.08625
11940,NY,SUFFOLK COUNTY,0.08625
11941,NY,SUFFOLK COUNTY,0.08625
11942,NY,SUFFOLK COUNTY,0.08625
11944,NY,SUFFOLK COUNTY,0.08625
11946,NY,SUFFOLK COUNTY,0.08625
11947,NY,SUFFOLK COUNTY,0.08625
11948,NY,SUFFOLK COUNTY,0.08625
11949,NY,SUFFOLK COUNTY,0.08625
11950,NY,SUFFOLK COUNTY,0.08625
11951,NY,SUFFOLK COUNTY,0.08625
11952,NY,SUFFOLK COUNTY,0.08625
11953,NY,SUFFOLK COUNTY,0.08625
11954,NY,SUFFOLK COUNTY,0.08625
11955,NY,SUFFOLK COUNTY,0.08625
11956,NY,SUFFOLK COUNTY,0.08625
11957,NY,SUFFOLK COUNTY,0.08625
11958,NY,SUFFOLK COUNTY,0.08625
11959,NY,SUFFOLK COUNTY,0.08625
11960,NY,SUFFOLK COUNTY,0.08625
11961,NY,SUFFOLK COUNTY,0.08625
11962,NY,SUFFOLK COUNTY,0.08625
11963,NY,SUFFOLK COUNTY,0.08625
11964,NY,SUFFOLK COUNTY,0.08625
11965,NY,SUFFOLK COUNTY,0.08625
11967,NY,SUFFOLK COUNTY,0.08625
11968,NY,SUFFOLK COUNTY,0.08625
11969,NY,SUFFOLK COUNTY,0.08625
11970,NY,SUFFOLK COUNTY,0.08625
11971,NY,SUFFOLK COUNTY,0.08625
11972,NY,SUFFOLK COUNTY,0.08625
11973,NY,SUFFOLK COUNTY,0.08625
11975,NY,SUFFOLK COUNTY,0.08625
11976,NY,SUFFOLK COUNTY,0.08625
11977,NY,SUFFOLK COUNTY,0.08625
11978,NY,SUFFOLK COUNTY,0.08625
11980,NY,SUFFOLK COUNTY,0.08625
12007,NY,ALBANY COUNTY,0.08
12008,NY,SCHENECTADY COUNTY,0.08
12009,NY,ALBANY COUNTY,0.08
12010,NY,MONTGOMERY COUNTY,0.08
12015,NY,GREENE COUNTY,0.08
12017,NY,COLUMBIA COUNTY,0.08
12018,NY,RENSSELAER COUNTY,0.08
12019,NY,SARATOGA COUNTY,0.07
12020,NY,SARATOGA COUNTY,0.07
12022,NY,RENSSELAER COUNTY,0.08
12023,NY,ALBANY COUNTY,0.08
12024,NY,COLUMBIA COUNTY,0.08
12025,NY,FULTON COUNTY,0.08
12027,NY,SARATOGA COUNTY,0.07
12028,NY,WASHINGTON COUNTY,0.07
12029,NY,COLUMBIA COUNTY,0.08
12031,NY,SCHOHARIE COUNTY,0.08
12032,NY,FULTON COUNTY,0.08
12033,NY,RENSSELAER COUNTY,0.08
12035,NY,SCHOHARIE COUNTY,0.08
12036,NY,SCHOHARIE COUNTY,0.08
12037,NY,COLUMBIA COUNTY,0.08
12040,NY,RENSSELAER COUNTY,0.08
12041,NY,ALBANY COUNTY,0.08
12042,NY,GREENE COUNTY,0.08
12043,NY,SCHOHARIE COUNTY,0.08
12045,NY,ALBANY COUNTY,0.08
12046,NY,ALBANY COUNTY,0.08
12047,NY,ALBANY COUNTY,0.08
12050,NY,COLUMBIA COUNTY,0.08
12051,NY,GREENE COUNTY,0.08
12052,NY,RENSSELAER COUNTY,0.08
12053,NY,SCHENECTADY COUNTY,0.08
12054,NY,ALBANY COUNTY,0.08
12055,NY,ALBANY COUNTY,0.08
12056,NY,SCHENECTADY COUNTY,0.08
12057,NY,WASHINGTON COUNTY,0.07
12058,NY,GREENE COUNTY,0.08
12059,NY,ALBANY COUNTY,0.08
12060,NY,COLUMBIA COUNTY,0.08
12061,NY,RENSSELAER COUNTY,0.08
12062,NY,RENSSELAER COUNTY,0.08
12063,NY,RENSSELAER COUNTY,0.08
12064,NY,OTSEGO COUNTY,0.08
12065,NY,SARATOGA COUNTY,0.07
12066,NY,MONTGOMERY COUNTY,0.08
12067,NY,ALBANY COUNTY,0.08
12068,NY,MONTGOMERY COUNTY,0.08
12069,NY,MONTGOMERY COUNTY,0.08
12070,NY,MONTGOMERY COUNTY,0.08
12071,NY,SCHOHARIE COUNTY,0.08
12072,NY,MONTGOMERY COUNTY,0.08
12073,NY,SCHOHARIE COUNTY,0.08
12074,NY,SARATOGA COUNTY,0.07
12075,NY,COLUMBIA COUNTY,0.08
12076,NY,SCHOHARIE COUNTY,0.08
12077,NY,ALBANY COUNTY,0.08
12078,NY,GLOVERSVILLE,0.08
12082,NY,RENSSELAER COUNTY,0.08
12083,NY,GREENE COUNTY,0.08
12084,NY,ALBANY COUNTY,0.08
12085,NY,ALBANY COUNTY,0.08
12086,NY,SARATOGA COUNTY,0.07
12087,NY,GREENE COUNTY,0.08
12089,NY,RENSSELAER COUNTY,0.08
12090,NY,RENSSELAER COUNTY,0.08
12092,NY,SCHOHARIE COUNTY,0.08
12093,NY,SCHOHARIE COUNTY,0.08
12094,NY,RENSSELAER COUNTY,0.08
12095,NY,JOHNSTOWN,0.08
12106,NY,COLUMBIA COUNTY,0.08
12107,NY,ALBANY COUNTY,0.08
12108,NY,HAMILTON COUNTY,0.08
12110,NY,ALBANY COUNTY,0.08
12115,NY,COLUMBIA COUNTY,0.08
12116,NY,OTSEGO COUNTY,0.08
12117,NY,FULTON COUNTY,0.08
12118,NY,SARATOGA COUNTY,0.07
12120,NY,ALBANY COUNTY,0.08
12121,NY,RENSSELAER COUNTY,0.08
12122,NY,SCHOHARIE COUNTY,0.08
12123,NY,RENSSELAER COUNTY,0.08
12124,NY,GREENE COUNTY,0.08
12125,NY,COLUMBIA COUNTY,0.08
12128,NY,ALBANY COUNTY,0.08
12130,NY,COLUMBIA COUNTY,0.08
12131,NY,SCHOHARIE COUNTY,0.08
12132,NY,COLUMBIA COUNTY,0.08
12133,NY,RENSSELAER COUNTY,0.08
12134,NY,FULTON COUNTY,0.08
12136,NY,COLUMBIA COUNTY,0.08
12137,NY,SCHENECTADY COUNTY,0.08
12138,NY,RENSSELAER COUNTY,0.08
12139,NY,HAMILTON COUNTY,0.08
12140,NY,RENSSELAER COUNTY,0.08
12141,NY,SCHENECTADY COUNTY,0.08
12143,NY,ALBANY COUNTY,0.08
12144,NY,RENSSELAER COUNTY,0.08
12147,NY,ALBANY COUNTY,0.08
12148,NY,SARATOGA COUNTY,0.07
12149,NY,SCHOHARIE COUNTY,0.08
12150,NY,SCHENECTADY COUNTY,0.08
12151,NY,SARATOGA COUNTY,0.07
12153,NY,RENSSELAER COUNTY,0.08
12154,NY,RENSSELAER COUNTY,0.08
12155,NY,OTSEGO COUNTY,0.08
12156,NY,RENSSELAER COUNTY,0.08
12157,NY,SCHOHARIE COUNTY,0.08
12158,NY,ALBANY COUNTY,0.08
12159,NY,ALBANY COUNTY,0.08
12160,NY,SCHOHARIE COUNTY,0.08
12161,NY,ALBANY COUNTY,0.08
12164,NY,HAMILTON COUNTY,0.08
12165,NY,COLUMBIA COUNTY,0.08
12166,NY,MONTGOMERY COUNTY,0.08
12167,NY,DELAWARE COUNTY,0.08
12168,NY,RENSSELAER COUNTY,0.08
12169,NY,RENSSELAER COUNTY,0.08
12170,NY,SARATOGA COUNTY,0.07
12172,NY,COLUMBIA COUNTY,0.08
12173,NY,COLUMBIA COUNTY,0.08
12174,NY,COLUMBIA COUNTY,0.08
12175,NY,SCHOHARIE COUNTY,0.08
12176,NY,GREENE COUNTY,0.08
12177,NY,MONTGOMERY COUNTY,0.08
12180,NY,RENSSELAER COUNTY,0.08
12181,NY,RENSSELAER COUNTY,0.08
12182,NY,RENSSELAER COUNTY,0.08
12183,NY,ALBANY COUNTY,0.08
12184,NY,COLUMBIA COUNTY,0.08
12185,NY,RENSSELAER COUNTY,0.08
12186,NY,ALBANY COUNTY,0.08
12187,NY,SCHOHARIE COUNTY,0.08
12188,NY,SARATOGA COUNTY,0.07
12189,NY,ALBANY COUNTY,0.08
12190,NY,HAMILTON COUNTY,0.08
12192,NY,GREENE COUNTY,0.08
12193,NY,ALBANY COUNTY,0.08
12194,NY,SCHOHARIE COUNTY,0.08
12195,NY,COLUMBIA COUNTY,0.08
12196,NY,RENSSELAER COUNTY,0.08
12197,NY,OTSEGO COUNTY,0.08
12198,NY,RENSSELAER COUNTY,0.08
12201,NY,ALBANY COUNTY,0.08
12202,NY,ALBANY COUNTY,0.08
12203,NY,ALBANY COUNTY,0.08
12204,NY,ALBANY COUNTY,0.08
12205,NY,ALBANY COUNTY,0.08
12206,NY,ALBANY COUNTY,0.08
12207,NY,ALBANY COUNTY,0.08
12208,NY,ALBANY COUNTY,0.08
12209,NY,ALBANY COUNTY,0.08
12210,NY,ALBANY COUNTY,0.08
12211,NY,ALBANY COUNTY,0.08
12212,NY,ALBANY COUNTY,0.08
12214,NY,ALBANY COUNTY,0.08
12220,NY,ALBANY COUNTY,0.08
12222,NY,ALBANY COUNTY,0.08
12223,NY,ALBANY COUNTY,0.08
12224,NY,ALBANY COUNTY,0.08
12225,NY,ALBANY COUNTY,0.08
12226,NY,ALBANY COUNTY,0.08
12227,NY,ALBANY COUNTY,0.08
12228,NY,ALBANY COUNTY,0.08
12229,NY,ALBANY COUNTY,0.08
12230,NY,ALBANY COUNTY,0.08
12231,NY,ALBANY COUNTY,0.08
12232,NY,ALBANY COUNTY,0.08
12233,NY,ALBANY COUNTY,0.08
12234,NY,ALBANY COUNTY,0.08
12235,NY,ALBANY COUNTY,0.08
12236,NY,ALBANY COUNTY,0.08
12237,NY,ALBANY COUNTY,0.08
12238,NY,ALBANY COUNTY,0.08
12239,NY,ALBANY COUNTY,0.08
12240,NY,ALBANY COUNTY,0.08
12241,NY,ALBANY COUNTY,0.08
12242,NY,ALBANY COUNTY,0.08
12243,NY,ALBANY COUNTY,0.08
12244,NY,ALBANY COUNTY,0.08
12245,NY,ALBANY COUNTY,0.08
12246,NY,ALBANY COUNTY,0.08
12247,NY,ALBANY COUNTY,0.08
12248,NY,ALBANY COUNTY,0.08
12249,NY,ALBANY COUNTY,0.08
12250,NY,ALBANY COUNTY,0.08
12252,NY,ALBANY COUNTY,0.08
12255,NY,ALBANY COUNTY,0.08
12256,NY,ALBANY COUNTY,0.08
12257,NY,ALBANY COUNTY,0.08
12260,NY,ALBANY COUNTY,0.08
12288,NY,ALBANY COUNTY,0.08
12301,NY,SCHENECTADY COUNTY,0.08
12302,NY,SCHENECTADY COUNTY,0.08
12303,NY,SCHENECTADY COUNTY,0.08
12304,NY,SCHENECTADY COUNTY,0.08
12305,NY,SCHENECTADY COUNTY,0.08
12306,NY,SCHENECTADY COUNTY,0.08
12307,NY,SCHENECTADY COUNTY,0.08
12308,NY,SCHENECTADY COUNTY,0.08
12309,NY,SCHENECTADY COUNTY,0.08
12345,NY,SCHENECTADY COUNTY,0.08
12401,NY,ULSTER COUNTY,0.08
12402,NY,ULSTER COUNTY,0.08
12404,NY,ULSTER COUNTY,0.08
12405,NY,GREENE COUNTY,0.08
12406,NY,DELAWARE COUNTY,0.08
12407,NY,GREENE COUNTY,0.08
12409,NY,ULSTER COUNTY,0.08
12410,NY,ULSTER COUNTY,0.08
12411,NY,ULSTER COUNTY,0.08
12412,NY,ULSTER COUNTY,0.08
12413,NY,GREENE COUNTY,0.08
12414,NY,GREENE COUNTY,0.08
12416,NY,ULSTER COUNTY,0.08
12417,NY,ULSTER COUNTY,0.08
12418,NY,GREENE COUNTY,0.08
12419,NY,ULSTER COUNTY,0.08
12420,NY,ULSTER COUNTY,0.08
12421,NY,DELAWARE COUNTY,0.08
12422,NY,GREENE COUNTY,0.08
12423,NY,GREENE COUNTY,0.08
12424,NY,GREENE COUNTY,0.08
12427,NY,GREENE COUNTY,0.08
12428,NY,ULSTER COUNTY,0.08
12429,NY,ULSTER COUNTY,0.08
12430,NY,GREENE COUNTY,0.08
12431,NY,GREENE COUNTY,0.08
12432,NY,ULSTER COUNTY,0.08
12433,NY,ULSTER COUNTY,0.08
12434,NY,DELAWARE COUNTY,0.08
12435,NY,ULSTER COUNTY,0.08
12436,NY,GREENE COUNTY,0.08
12438,NY,DELAWARE COUNTY,0.08
12439,NY,GREENE COUNTY,0.08
12440,NY,ULSTER COUNTY,0.08
12441,NY,ULSTER COUNTY,0.08
12442,NY,GREENE COUNTY,0.08
12443,NY,ULSTER COUNTY,0.08
12444,NY,GREENE COUNTY,0.08
12446,NY,ULSTER COUNTY,0.08
12448,NY,ULSTER COUNTY,0.08
12449,NY,ULSTER COUNTY,0.08
12450,NY,GREENE COUNTY,0.08
12451,NY,GREENE COUNTY,0.08
12452,NY,GREENE COUNTY,0.08
12453,NY,ULSTER COUNTY,0.08
12454,NY,GREENE COUNTY,0.08
12455,NY,DELAWARE COUNTY,0.08
12456,NY,ULSTER COUNTY,0.08
12457,NY,ULSTER COUNTY,0.08
12458,NY,ULSTER COUNTY,0.08
12459,NY,DELAWARE COUNTY,0.08
12460,NY,GREENE COUNTY,0.08
12461,NY,ULSTER COUNTY,0.08
12463,NY,GREENE COUNTY,0.08
12464,NY,ULSTER COUNTY,0.08
12465,NY,ULSTER COUNTY,0.08
12466,NY,ULSTER COUNTY,0.08
12468,NY,GREENE COUNTY,0.08
12469,NY,ALBANY COUNTY,0.08
12470,NY,GREENE COUNTY,0.08
12471,NY,ULSTER COUNTY,0.08
12472,NY,ULSTER COUNTY,0.08
12473,NY,GREENE COUNTY,0.08
12474,NY,DELAWARE COUNTY,0.08
12475,NY,ULSTER COUNTY,0.08
12477,NY,ULSTER COUNTY,0.08
12480,NY,ULSTER COUNTY,0.08
12481,NY,ULSTER COUNTY,0.08
12482,NY,GREENE COUNTY,0.08
12483,NY,ULSTER COUNTY,0.08
12484,NY,ULSTER COUNTY,0.08
12485,NY,GREENE COUNTY,0.08
12486,NY,ULSTER COUNTY,0.08
12487,NY,ULSTER COUNTY,0.08
12489,NY,ULSTER COUNTY,0.08
12490,NY,ULSTER COUNTY,0.08
12491,NY,ULSTER COUNTY,0.08
12492,NY,GREENE COUNTY,0.08
12493,NY,ULSTER COUNTY,0.08
12494,NY,ULSTER COUNTY,0.08
12495,NY,ULSTER COUNTY,0.08
12496,NY,GREENE COUNTY,0.08
12498,NY,ULSTER COUNTY,0.08
12501,NY,DUTCHESS COUNTY,0.08125
12502,NY,COLUMBIA COUNTY,0.08
12503,NY,COLUMBIA COUNTY,0.08
12504,NY,DUTCHESS COUNTY,0.08125
12506,NY,DUTCHESS COUNTY,0.08125
12507,NY,DUTCHESS COUNTY,0.08125
12508,NY,DUTCHESS COUNTY,0.08125
12510,NY,DUTCHESS COUNTY,0.08125
12511,NY,DUTCHESS COUNTY,0.08125
12512,NY,DUTCHESS COUNTY,0.08125
12513,NY,COLUMBIA COUNTY,0.08
12514,NY,DUTCHESS COUNTY,0.08125
12515,NY,ULSTER COUNTY,0.08
12516,NY,COLUMBIA COUNTY,0.08
12517,NY,COLUMBIA COUNTY,0.08
12518,NY,ORANGE COUNTY,0.08125
12520,NY,ORANGE COUNTY,0.08125
12521,NY,COLUMBIA COUNTY,0.08
12522,NY,DUTCHESS COUNTY,0.08125
12523,NY,COLUMBIA COUNTY,0.08
12524,NY,DUTCHESS COUNTY,0.08125
12525,NY,ULSTER COUNTY,0.08
12526,NY,COLUMBIA COUNTY,0.08
12527,NY,DUTCHESS COUNTY,0.08125
12528,NY,ULSTER COUNTY,0.08
12529,NY,COLUMBIA COUNTY,0.08
12530,NY,COLUMBIA COUNTY,0.08
12531,NY,DUTCHESS COUNTY,0.08125
12533,NY,DUTCHESS COUNTY,0.08125
12534,NY,COLUMBIA COUNTY,0.08
12537,NY,DUTCHESS COUNTY,0.08125
12538,NY,DUTCHESS COUNTY,0.08125
12540,NY,DUTCHESS COUNTY,0.08125
12541,NY,COLUMBIA COUNTY,0.08
12542,NY,ULSTER COUNTY,0.08
12543,NY,ORANGE COUNTY,0.08125
12544,NY,COLUMBIA COUNTY,0.08
12545,NY,DUTCHESS COUNTY,0.08125
12546,NY,DUTCHESS COUNTY,0.08125
12547,NY,ULSTER COUNTY,0.08
12548,NY,ULSTER COUNTY,0.08
12549,NY,ORANGE COUNTY,0.08125
12550,NY,ORANGE COUNTY,0.08125
12551,NY,ORANGE COUNTY,0.08125
12552,NY,ORANGE COUNTY,0.08125
12553,NY,ORANGE COUNTY,0.08125
12555,NY,ORANGE COUNTY,0.08125
12561,NY,ULSTER COUNTY,0.08
12563,NY,PUTNAM COUNTY,0.08375
12564,NY,DUTCHESS COUNTY,0.08125
12565,NY,COLUMBIA COUNTY,0.08
12566,NY,ULSTER COUNTY,0.08
12567,NY,DUTCHESS COUNTY,0.08125
12568,NY,ULSTER COUNTY,0.08
12569,NY,DUTCHESS COUNTY,0.08125
12570,NY,DUTCHESS COUNTY,0.08125
12571,NY,DUTCHESS COUNTY,0.08125
12572,NY,DUTCHESS COUNTY,0.08125
12574,NY,DUTCHESS COUNTY,0.08125
12575,NY,ORANGE COUNTY,0.08125
12577,NY,ORANGE COUNTY,0.08125
12578,NY,DUTCHESS COUNTY,0.08125
12580,NY,DUTCHESS COUNTY,0.08125
12581,NY,DUTCHESS COUNTY,0.08125
12582,NY,DUTCHESS COUNTY,0.08125
12583,NY,DUTCHESS COUNTY,0.08125
12584,NY,ORANGE COUNTY,0.08125
12585,NY,DUTCHESS COUNTY,0.08125
12586,NY,ORANGE COUNTY,0.08125
12588,NY,ULSTER COUNTY,0.08
12589,NY,ULSTER COUNTY,0.08
12590,NY,DUTCHESS COUNTY,0.08125
12592,NY,DUTCHESS COUNTY,0.08125
12594,NY,DUTCHESS COUNTY,0.08125
12601,NY,DUTCHESS COUNTY,0.08125
12602,NY,DUTCHESS COUNTY,0.08125
12603,NY,DUTCHESS COUNTY,0.08125
12604,NY,DUTCHESS COUNTY,0.08125
12701,NY,SULLIVAN COUNTY,0.08
12719,NY,SULLIVAN COUNTY,0.08
12720,NY,SULLIVAN COUNTY,0.08
12721,NY,SULLIVAN COUNTY,0.08
12722,NY,SULLIVAN COUNTY,0.08
12723,NY,SULLIVAN COUNTY,0.08
12724,NY,SULLIVAN COUNTY,0.08
12725,NY,SULLIVAN COUNTY,0.08
12726,NY,SULLIVAN COUNTY,0.08
12727,NY,SULLIVAN COUNTY,0.08
12729,NY,ORANGE COUNTY,0.08125
12732,NY,SULLIVAN COUNTY,0.08
12733,NY,SULLIVAN COUNTY,0.08
12734,NY,SULLIVAN COUNTY,0.08
12736,NY,SULLIVAN COUNTY,0.08
12737,NY,SULLIVAN COUNTY,0.08
12738,NY,SULLIVAN COUNTY,0.08
12740,NY,SULLIVAN COUNTY,0.08
12741,NY,SULLIVAN COUNTY,0.08
12742,NY,SULLIVAN COUNTY,0.08
12743,NY,SULLIVAN COUNTY,0.08
12745,NY,SULLIVAN COUNTY,0.08
12746,NY,ORANGE COUNTY,0.08125
12747,NY,SULLIVAN COUNTY,0.08
12748,NY,SULLIVAN COUNTY,0.08
12749,NY,SULLIVAN COUNTY,0.08
12750,NY,SULLIVAN COUNTY,0.08
12751,NY,SULLIVAN COUNTY,0.08
12752,NY,SULLIVAN COUNTY,0.08
12754,NY,SULLIVAN COUNTY,0.08
12758,NY,SULLIVAN COUNTY,0.08
12759,NY,SULLIVAN COUNTY,0.08
12760,NY,DELAWARE COUNTY,0.08
12762,NY,SULLIVAN COUNTY,0.08
12763,NY,SULLIVAN COUNTY,0.08
12764,NY,SULLIVAN COUNTY,0.08
12765,NY,SULLIVAN COUNTY,0.08
12766,NY,SULLIVAN COUNTY,0.08
12767,NY,SULLIVAN COUNTY,0.08
12768,NY,SULLIVAN COUNTY,0.08
12769,NY,SULLIVAN COUNTY,0.08
12770,NY,SULLIVAN COUNTY,0.08
12771,NY,ORANGE COUNTY,0.08125
12775,NY,SULLIVAN COUNTY,0.08
12776,NY,SULLIVAN COUNTY,0.08
12777,NY,SULLIVAN COUNTY,0.08
12778,NY,SULLIVAN COUNTY,0.08
12779,NY,SULLIVAN COUNTY,0.08
12780,NY,ORANGE COUNTY,0.08125
12781,NY,SULLIVAN COUNTY,0.08
12783,NY,SULLIVAN COUNTY,0.08
12784,NY,SULLIVAN COUNTY,0.08
12785,NY,SULLIVAN COUNTY,0.08
12786,NY,SULLIVAN COUNTY,0.08
12787,NY,SULLIVAN COUNTY,0.08
12788,NY,SULLIVAN COUNTY,0.08
12789,NY,SULLIVAN COUNTY,0.08
12790,NY,SULLIVAN COUNTY,0.08
12791,NY,SULLIVAN COUNTY,0.08
12792,NY,SULLIVAN COUNTY,0.08
12801,NY,GLENS FALLS,0.07
12803,NY,SARATOGA COUNTY,0.07
12804,NY,WARREN COUNTY,0.07
12808,NY,WARREN COUNTY,0.07
12809,NY,WASHINGTON COUNTY,0.07
12810,NY,WARREN COUNTY,0.07
12811,NY,WARREN COUNTY,0.07
12812,NY,HAMILTON COUNTY,0.08
12814,NY,WARREN COUNTY,0.07
12815,NY,WARREN COUNTY,0.07
12816,NY,WASHINGTON COUNTY,0.07
12817,NY,WARREN COUNTY,0.07
12819,NY,WASHINGTON COUNTY,0.07
12820,NY,WARREN COUNTY,0.07
12821,NY,WASHINGTON COUNTY,0.07
12822,NY,SARATOGA COUNTY,0.07
12823,NY,WASHINGTON COUNTY,0.07
12824,NY,WARREN COUNTY,0.07
12827,NY,WASHINGTON COUNTY,0.07
12828,NY,WASHINGTON COUNTY,0.07
12831,NY,SARATOGA COUNTY,0.07
12832,NY,WASHINGTON COUNTY,0.07
12833,NY,SARATOGA COUNTY,0.07
12834,NY,WASHINGTON COUNTY,0.07
12835,NY,SARATOGA COUNTY,0.07
12836,NY,WARREN COUNTY,0.07
12837,NY,WASHINGTON COUNTY,0.07
12838,NY,WASHINGTON COUNTY,0.07
12839,NY,WASHINGTON COUNTY,0.07
12841,NY,WASHINGTON COUNTY,0.07
12842,NY,HAMILTON COUNTY,0.08
12843,NY,WARREN COUNTY,0.07
12844,NY,WASHINGTON COUNTY,0.07
12845,NY,WARREN COUNTY,0.07
12846,NY,WARREN COUNTY,0.07
12847,NY,HAMILTON COUNTY,0.08
12848,NY,WASHINGTON COUNTY,0.07
12849,NY,WASHINGTON COUNTY,0.07
12850,NY,SARATOGA COUNTY,0.07
12851,NY,ESSEX COUNTY,0.08
12852,NY,ESSEX COUNTY,0.08
12853,NY,WARREN COUNTY,0.07
12854,NY,WASHINGTON COUNTY,0.07
12855,NY,ESSEX COUNTY,0.08
12856,NY,WARREN COUNTY,0.07
12857,NY,ESSEX COUNTY,0.08
12858,NY,ESSEX COUNTY,0.08
12859,NY,SARATOGA COUNTY,0.07
12860,NY,WARREN COUNTY,0.07
12861,NY,WASHINGTON COUNTY,0.07
12862,NY,WARREN COUNTY,0.07
12863,NY,SARATOGA COUNTY,0.07
12864,NY,HAMILTON COUNTY,0.08
12865,NY,WASHINGTON COUNTY,0.07
12866,NY,SARATOGA SPRINGS,0.07
